city,lat,lon,currentSpeed,freeFlowSpeed,currentTravelTime,freeFlowTravelTime,main,description,temp,feels_like,temp_min,temp_max,pressure,humidity,speed,deg,cloudiness (%),rain,gust,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,averageSpeedDifference,averageTimeDifference,day,year,month,week,hour,minute
Porto,41.14961,-8.61099,15,15,31,31,Clouds,few clouds,16.62,16.3,13.73,16.79,1022,75,1.54,30,20,0.0,0.0,2,230.31,0.0,3.86,97.28,1.58,6.91,10.51,2.09,0,0,3,2022,4,17,22,53
Faro,37.019356,-7.93044,28,28,148,148,Clouds,few clouds,17.82,17.3,15.64,17.86,1020,63,3.6,340,20,0.0,0.0,1,216.96,0.0,3.13,72.96,1.28,4.3,6.46,1.01,0,0,3,2022,4,17,22,53
Lisboa,38.7071,-9.13549,30,30,18,18,Clear,clear sky,16.49,15.94,15.65,16.95,1014,67,5.66,320,0,0.0,0.0,2,230.31,0.0,4.24,94.41,1.74,8.26,13.38,1.47,0,0,3,2022,4,17,23,3
Porto,41.14961,-8.61099,15,15,31,31,Clouds,few clouds,16.62,16.3,13.73,16.79,1022,75,1.54,30,20,0.0,0.0,2,230.31,0.0,3.86,97.28,1.58,6.91,10.51,2.09,0,0,3,2022,4,17,23,3
Faro,37.019356,-7.93044,28,28,148,148,Clouds,few clouds,17.82,17.3,15.64,17.86,1020,63,3.6,340,20,0.0,0.0,1,216.96,0.0,3.13,72.96,1.28,4.3,6.46,1.01,0,0,3,2022,4,17,23,3
Lisboa,38.7071,-9.13549,30,30,18,18,Clear,clear sky,16.41,15.88,14.98,16.95,1014,68,4.63,340,0,0.0,0.0,2,230.31,0.0,4.24,94.41,1.74,8.26,13.38,1.47,0,0,3,2022,4,17,23,13
Porto,41.14961,-8.61099,15,15,31,31,Clouds,few clouds,16.62,16.3,13.73,16.79,1022,75,0.89,139,20,0.0,2.24,2,230.31,0.0,3.86,97.28,1.58,6.91,10.51,2.09,0,0,3,2022,4,17,23,13
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,17.82,17.3,15.64,17.86,1020,63,2.57,10,0,0.0,0.0,1,216.96,0.0,3.13,72.96,1.28,4.3,6.46,1.01,0,0,3,2022,4,17,23,13
Lisboa,38.7071,-9.13549,30,30,18,18,Clear,clear sky,16.26,15.72,14.98,16.95,1017,68,4.63,340,0,0.0,0.0,2,230.31,0.0,4.24,94.41,1.74,8.26,13.38,1.47,0,0,3,2022,4,17,23,23
Porto,41.14961,-8.61099,15,15,31,31,Clouds,few clouds,16.76,16.45,13.73,16.79,1022,75,0.89,109,20,0.0,1.79,2,230.31,0.0,3.86,97.28,1.58,6.91,10.51,2.09,0,0,3,2022,4,17,23,23
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,17.81,17.29,15.08,17.86,1020,63,2.57,10,0,0.0,0.0,1,216.96,0.0,3.13,72.96,1.28,4.3,6.46,1.01,0,0,3,2022,4,17,23,23
Lisboa,38.7071,-9.13549,30,30,18,18,Clear,clear sky,16.34,15.83,14.98,16.95,1017,69,4.63,340,0,0.0,0.0,2,233.65,0.0,4.28,87.98,1.54,7.62,12.86,1.87,0,0,3,2022,4,17,23,33
Porto,41.14961,-8.61099,15,15,31,31,Clouds,few clouds,16.76,16.42,13.73,16.79,1022,74,0.45,158,20,0.0,1.79,2,243.66,0.0,6.94,83.69,1.73,6.94,9.97,3.52,0,0,3,2022,4,17,23,33
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,17.81,17.29,15.08,17.86,1020,63,2.57,10,0,0.0,0.0,1,220.3,0.0,3.17,70.1,0.91,4.05,6.01,1.22,0,0,3,2022,4,17,23,33
Lisboa,38.7071,-9.13549,30,30,18,18,Clear,clear sky,16.26,15.74,14.98,16.95,1017,69,4.63,340,0,0.0,0.0,2,233.65,0.0,4.28,87.98,1.54,7.62,12.86,1.87,0,0,3,2022,4,17,23,43
Porto,41.14961,-8.61099,15,15,31,31,Clouds,few clouds,16.76,16.42,13.73,16.79,1022,74,0.89,112,20,0.0,3.13,2,243.66,0.0,6.94,83.69,1.73,6.94,9.97,3.52,0,0,3,2022,4,17,23,43
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,17.8,17.28,14.52,17.86,1020,63,2.57,20,0,0.0,0.0,1,220.3,0.0,3.17,70.1,0.91,4.05,6.01,1.22,0,0,3,2022,4,17,23,43
Lisboa,38.7071,-9.13549,30,30,18,18,Clear,clear sky,16.13,15.63,14.98,16.64,1017,70,6.17,340,0,0.0,0.0,2,233.65,0.0,4.28,87.98,1.54,7.62,12.86,1.87,0,0,3,2022,4,17,23,53
Porto,41.14961,-8.61099,15,15,31,31,Clouds,few clouds,17.17,16.87,13.73,17.34,1022,74,1.54,130,20,0.0,0.0,2,243.66,0.0,6.94,83.69,1.73,6.94,9.97,3.52,0,0,3,2022,4,17,23,53
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,17.8,17.28,14.52,17.86,1020,63,2.57,20,0,0.0,0.0,1,220.3,0.0,3.17,70.1,0.91,4.05,6.01,1.22,0,0,3,2022,4,17,23,53
Lisboa,38.7071,-9.13549,30,30,18,18,Clear,clear sky,16.08,15.57,14.53,16.64,1014,70,6.17,340,0,0.0,0.0,2,233.65,0.0,4.28,87.98,1.54,7.62,12.86,1.87,0,0,4,2022,4,17,0,3
Porto,41.14961,-8.61099,15,15,31,31,Clouds,few clouds,16.76,16.42,13.73,16.79,1022,74,1.54,130,20,0.0,0.0,2,243.66,0.0,6.94,83.69,1.73,6.94,9.97,3.52,0,0,4,2022,4,17,0,3
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,17.8,17.28,14.52,17.86,1020,63,2.57,20,0,0.0,0.0,1,220.3,0.0,3.17,70.1,0.91,4.05,6.01,1.22,0,0,4,2022,4,17,0,3
Lisboa,38.7071,-9.13549,30,30,18,18,Clear,clear sky,15.87,15.37,14.53,16.63,1014,71,5.66,340,0,0.0,0.0,2,233.65,0.0,4.28,87.98,1.54,7.62,12.86,1.87,0,0,4,2022,4,17,0,14
Porto,41.14961,-8.61099,15,15,31,31,Clouds,few clouds,16.76,16.42,14.73,16.79,1022,74,1.34,199,20,0.0,3.13,2,243.66,0.0,6.94,83.69,1.73,6.94,9.97,3.52,0,0,4,2022,4,17,0,14
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,16.81,16.3,13.97,16.86,1020,67,2.57,20,0,0.0,0.0,1,220.3,0.0,3.17,70.1,0.91,4.05,6.01,1.22,0,0,4,2022,4,17,0,14
Lisboa,38.7071,-9.13549,30,30,18,18,Clear,clear sky,15.87,15.34,14.53,16.63,1014,70,5.66,340,0,0.0,0.0,2,233.65,0.0,4.28,87.98,1.54,7.62,12.86,1.87,0,0,4,2022,4,17,0,24
Porto,41.14961,-8.61099,15,15,31,31,Clouds,few clouds,16.76,16.42,14.73,16.79,1022,74,0.89,166,20,0.0,2.24,2,243.66,0.0,6.94,83.69,1.73,6.94,9.97,3.52,0,0,4,2022,4,17,0,24
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,16.81,16.3,13.97,16.86,1020,67,2.57,20,0,0.0,0.0,1,220.3,0.0,3.17,70.1,0.91,4.05,6.01,1.22,0,0,4,2022,4,17,0,24
Lisboa,38.7071,-9.13549,30,30,18,18,Clear,clear sky,15.84,15.36,14.9,16.55,1014,72,5.66,340,0,0.0,0.0,2,230.31,0.0,3.98,83.69,1.27,6.46,11.47,2.22,0,0,4,2022,4,17,0,34
Porto,41.14961,-8.61099,15,15,31,31,Clouds,few clouds,16.79,16.46,14.75,16.81,1022,74,0.89,166,20,0.0,2.24,1,253.68,0.0,10.28,61.51,1.82,6.23,8.77,5.45,0,0,4,2022,4,17,0,34
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,16.82,16.31,14.52,16.86,1020,67,2.57,20,0,0.0,0.0,1,213.62,0.0,2.57,66.52,0.56,3.22,4.49,1.57,0,0,4,2022,4,17,0,34
Lisboa,38.7071,-9.13549,30,30,18,18,Clear,clear sky,15.92,15.45,15.54,16.63,1014,72,4.63,330,0,0.0,0.0,2,230.31,0.0,3.98,83.69,1.27,6.46,11.47,2.22,0,0,4,2022,4,17,0,44
Porto,41.14961,-8.61099,15,15,31,31,Clouds,few clouds,16.62,16.3,14.73,16.79,1023,75,1.34,73,20,0.0,2.68,1,253.68,0.0,10.28,61.51,1.82,6.23,8.77,5.45,0,0,4,2022,4,17,0,44
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,16.83,16.32,15.08,16.86,1020,67,3.09,10,0,0.0,0.0,1,213.62,0.0,2.57,66.52,0.56,3.22,4.49,1.57,0,0,4,2022,4,17,0,44
Lisboa,38.7071,-9.13549,30,30,18,18,Clear,clear sky,15.92,15.45,15.54,16.63,1014,72,4.63,330,0,0.0,0.0,2,230.31,0.0,3.98,83.69,1.27,6.46,11.47,2.22,0,0,4,2022,4,17,0,54
Porto,41.14961,-8.61099,15,15,31,31,Clouds,few clouds,15.65,15.28,13.73,15.68,1023,77,1.79,172,20,0.0,2.68,1,253.68,0.0,10.28,61.51,1.82,6.23,8.77,5.45,0,0,4,2022,4,17,0,54
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,16.83,16.32,15.08,16.86,1020,67,3.09,10,0,0.0,0.0,1,213.62,0.0,2.57,66.52,0.56,3.22,4.49,1.57,0,0,4,2022,4,17,0,54
Lisboa,38.7071,-9.13549,30,30,18,18,Clear,clear sky,15.92,15.45,15.54,16.63,1014,72,4.63,330,0,0.0,0.0,2,230.31,0.0,3.98,83.69,1.27,6.46,11.47,2.22,0,0,4,2022,4,17,1,4
Porto,41.14961,-8.61099,15,15,31,31,Clouds,few clouds,15.79,15.44,13.73,16.13,1023,77,1.34,158,20,0.0,3.13,1,253.68,0.0,10.28,61.51,1.82,6.23,8.77,5.45,0,0,4,2022,4,17,1,4
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,16.84,16.33,14.96,16.86,1020,67,3.09,10,0,0.0,0.0,1,213.62,0.0,2.57,66.52,0.56,3.22,4.49,1.57,0,0,4,2022,4,17,1,4
Lisboa,38.7071,-9.13549,30,30,18,18,Clear,clear sky,15.92,15.45,15.54,16.63,1014,72,4.63,330,0,0.0,0.0,2,230.31,0.0,3.98,83.69,1.27,6.46,11.47,2.22,0,0,4,2022,4,17,1,14
Porto,41.14961,-8.61099,15,15,31,31,Clouds,few clouds,15.79,15.44,13.73,16.13,1023,77,1.34,158,20,0.0,3.13,1,253.68,0.0,10.28,61.51,1.82,6.23,8.77,5.45,0,0,4,2022,4,17,1,14
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,16.84,16.33,14.96,16.86,1020,67,3.09,10,0,0.0,0.0,1,213.62,0.0,2.57,66.52,0.56,3.22,4.49,1.57,0,0,4,2022,4,17,1,14
Lisboa,38.7071,-9.13549,30,30,18,18,Clear,clear sky,15.68,15.24,14.92,16.63,1017,74,4.12,330,0,0.0,0.0,2,230.31,0.0,3.98,83.69,1.27,6.46,11.47,2.22,0,0,4,2022,4,17,1,24
Porto,41.14961,-8.61099,15,15,31,31,Clouds,few clouds,15.23,14.82,12.73,15.58,1023,77,2.06,300,20,0.0,0.0,1,253.68,0.0,10.28,61.51,1.82,6.23,8.77,5.45,0,0,4,2022,4,17,1,24
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,16.85,16.34,14.96,16.86,1020,67,2.57,360,0,0.0,0.0,1,213.62,0.0,2.57,66.52,0.56,3.22,4.49,1.57,0,0,4,2022,4,17,1,24
Lisboa,38.7071,-9.13549,30,30,18,18,Clear,clear sky,15.68,15.24,14.92,16.63,1017,74,4.12,330,0,0.0,0.0,2,223.64,0.0,3.47,80.82,1.04,5.76,10.5,2.41,0,0,4,2022,4,17,1,34
Porto,41.14961,-8.61099,15,15,31,31,Clouds,few clouds,15.23,14.82,12.73,15.58,1023,77,2.06,300,20,0.0,0.0,1,260.35,0.0,12.0,39.34,1.82,4.83,6.91,6.21,0,0,4,2022,4,17,1,34
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,16.85,16.34,14.96,16.86,1020,67,2.57,360,0,0.0,0.0,1,206.95,0.0,1.97,60.8,0.3,2.68,3.46,1.44,0,0,4,2022,4,17,1,34
Lisboa,38.7071,-9.13549,30,30,18,18,Clear,clear sky,15.68,15.24,14.92,16.63,1017,74,4.12,320,0,0.0,0.0,2,223.64,0.0,3.47,80.82,1.04,5.76,10.5,2.41,0,0,4,2022,4,17,1,44
Porto,41.14961,-8.61099,15,15,31,31,Clouds,few clouds,15.23,14.82,12.73,15.58,1023,77,2.06,300,20,0.0,0.0,1,260.35,0.0,12.0,39.34,1.82,4.83,6.91,6.21,0,0,4,2022,4,17,1,44
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,16.85,16.34,14.96,16.86,1020,67,3.09,20,0,0.0,0.0,1,206.95,0.0,1.97,60.8,0.3,2.68,3.46,1.44,0,0,4,2022,4,17,1,44
Lisboa,38.7071,-9.13549,30,30,18,18,Clear,clear sky,15.68,15.24,14.92,16.63,1017,74,4.12,320,0,0.0,0.0,2,223.64,0.0,3.47,80.82,1.04,5.76,10.5,2.41,0,0,4,2022,4,17,1,54
Porto,41.14961,-8.61099,15,15,31,31,Clear,clear sky,15.37,14.97,12.73,16.13,1023,77,0.89,135,0,0.0,2.24,1,260.35,0.0,12.0,39.34,1.82,4.83,6.91,6.21,0,0,4,2022,4,17,1,54
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,16.85,16.34,14.96,16.86,1020,67,3.09,20,0,0.0,0.0,1,206.95,0.0,1.97,60.8,0.3,2.68,3.46,1.44,0,0,4,2022,4,17,1,54
Lisboa,38.7071,-9.13549,30,30,18,18,Clear,clear sky,15.92,15.42,15.54,16.63,1014,71,4.12,320,0,0.0,0.0,2,223.64,0.0,3.47,80.82,1.04,5.76,10.5,2.41,0,0,4,2022,4,17,2,4
Porto,41.14961,-8.61099,15,15,31,31,Clear,clear sky,15.33,14.93,12.81,15.66,1023,77,0.89,164,0,0.0,2.24,1,260.35,0.0,12.0,39.34,1.82,4.83,6.91,6.21,0,0,4,2022,4,17,2,4
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,16.85,16.34,14.96,16.86,1020,67,3.09,20,0,0.0,0.0,1,206.95,0.0,1.97,60.8,0.3,2.68,3.46,1.44,0,0,4,2022,4,17,2,4
Lisboa,38.7071,-9.13549,30,30,18,18,Clear,clear sky,15.92,15.45,15.54,16.63,1023,72,4.12,320,0,0.0,0.0,2,223.64,0.0,3.47,80.82,1.04,5.76,10.5,2.41,0,0,4,2022,4,17,2,14
Porto,41.14961,-8.61099,15,15,31,31,Clear,clear sky,15.23,14.82,12.73,15.58,1023,77,0.89,164,0,0.0,2.24,1,260.35,0.0,12.0,39.34,1.82,4.83,6.91,6.21,0,0,4,2022,4,17,2,14
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,16.84,16.33,15.52,16.86,1020,67,3.09,20,0,0.0,0.0,1,206.95,0.0,1.97,60.8,0.3,2.68,3.46,1.44,0,0,4,2022,4,17,2,14
Lisboa,38.7071,-9.13549,30,30,18,18,Clear,clear sky,15.62,15.14,14.92,16.63,1023,73,4.63,330,0,0.0,0.0,2,223.64,0.0,3.47,80.82,1.04,5.76,10.5,2.41,0,0,4,2022,4,17,2,24
Porto,41.14961,-8.61099,15,15,31,31,Clear,clear sky,15.33,14.93,12.81,15.66,1023,77,0.89,77,0,0.0,1.34,1,260.35,0.0,12.0,39.34,1.82,4.83,6.91,6.21,0,0,4,2022,4,17,2,24
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,16.84,16.33,15.52,16.86,1020,67,3.09,20,0,0.0,0.0,1,206.95,0.0,1.97,60.8,0.3,2.68,3.46,1.44,0,0,4,2022,4,17,2,24
Lisboa,38.7071,-9.13549,30,30,18,18,Clear,clear sky,15.6,15.12,14.92,16.7,1023,73,4.63,330,0,0.0,0.0,1,220.3,0.0,3.34,77.96,1.21,5.52,10.04,2.5,0,0,4,2022,4,17,2,34
Porto,41.14961,-8.61099,15,15,31,31,Clear,clear sky,15.37,14.95,12.73,16.13,1023,76,1.34,110,0,0.0,3.13,1,257.02,0.01,11.82,27.18,1.88,3.87,5.83,6.59,0,0,4,2022,4,17,2,34
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,16.84,16.33,14.96,16.86,1020,67,3.09,20,0,0.0,0.0,1,201.94,0.0,1.61,55.79,0.17,2.35,2.86,1.43,0,0,4,2022,4,17,2,34
Lisboa,38.7071,-9.13549,30,30,18,18,Clear,clear sky,15.9,15.37,14.92,16.65,1023,70,4.12,330,0,0.0,0.0,1,220.3,0.0,3.34,77.96,1.21,5.52,10.04,2.5,0,0,4,2022,4,17,2,44
Porto,41.14961,-8.61099,15,15,31,31,Clear,clear sky,15.21,14.77,12.61,16.01,1023,76,1.34,110,0,0.0,3.13,1,257.02,0.01,11.82,27.18,1.88,3.87,5.83,6.59,0,0,4,2022,4,17,2,44
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,16.84,16.33,15.52,16.86,1020,67,3.6,20,0,0.0,0.0,1,201.94,0.0,1.61,55.79,0.17,2.35,2.86,1.43,0,0,4,2022,4,17,2,44
Lisboa,38.7071,-9.13549,30,30,18,18,Clear,clear sky,15.9,15.37,14.92,16.65,1023,70,4.12,330,0,0.0,0.0,1,220.3,0.0,3.34,77.96,1.21,5.52,10.04,2.5,0,0,4,2022,4,17,2,54
Porto,41.14961,-8.61099,15,15,31,31,Clear,clear sky,15.17,14.67,11.52,15.92,1023,74,2.06,360,0,0.0,0.0,1,257.02,0.01,11.82,27.18,1.88,3.87,5.83,6.59,0,0,4,2022,4,17,2,54
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,16.83,16.32,15.08,16.86,1020,67,3.6,20,0,0.0,0.0,1,201.94,0.0,1.61,55.79,0.17,2.35,2.86,1.43,0,0,4,2022,4,17,2,54
Lisboa,38.7071,-9.13549,30,30,18,18,Clear,clear sky,16.32,15.78,15.82,16.65,1023,68,4.12,330,0,0.0,0.0,1,220.3,0.0,3.34,77.96,1.21,5.52,10.04,2.5,0,0,4,2022,4,17,3,4
Porto,41.14961,-8.61099,15,15,31,31,Clear,clear sky,15.65,15.18,11.73,15.68,1023,73,2.06,360,0,0.0,0.0,1,257.02,0.01,11.82,27.18,1.88,3.87,5.83,6.59,0,0,4,2022,4,17,3,4
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,16.83,16.32,15.08,16.86,1020,67,3.6,20,0,0.0,0.0,1,201.94,0.0,1.61,55.79,0.17,2.35,2.86,1.43,0,0,4,2022,4,17,3,4
Lisboa,38.7071,-9.13549,30,30,18,18,Clear,clear sky,16.32,15.78,15.82,16.65,1023,68,4.12,330,0,0.0,0.0,1,220.3,0.0,3.34,77.96,1.21,5.52,10.04,2.5,0,0,4,2022,4,17,3,14
Porto,41.14961,-8.61099,15,15,31,31,Clear,clear sky,15.65,15.18,11.73,15.68,1023,73,2.06,360,0,0.0,0.0,1,257.02,0.01,11.82,27.18,1.88,3.87,5.83,6.59,0,0,4,2022,4,17,3,14
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,15.84,15.23,14.96,15.86,1020,67,3.09,40,0,0.0,0.0,1,201.94,0.0,1.61,55.79,0.17,2.35,2.86,1.43,0,0,4,2022,4,17,3,14
Lisboa,38.7071,-9.13549,30,30,18,18,Clear,clear sky,15.79,15.25,14.92,16.7,1017,70,4.63,30,0,0.0,0.0,1,220.3,0.0,3.34,77.96,1.21,5.52,10.04,2.5,0,0,4,2022,4,17,3,24
Porto,41.14961,-8.61099,15,15,31,31,Clear,clear sky,15.09,14.59,11.73,15.12,1023,74,1.34,121,0,0.0,3.58,1,257.02,0.01,11.82,27.18,1.88,3.87,5.83,6.59,0,0,4,2022,4,17,3,24
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,15.83,15.22,14.52,15.86,1020,67,3.09,40,0,0.0,0.0,1,201.94,0.0,1.61,55.79,0.17,2.35,2.86,1.43,0,0,4,2022,4,17,3,24
Lisboa,38.7071,-9.13549,30,30,18,18,Clear,clear sky,15.67,15.09,14.92,16.7,1017,69,4.63,30,0,0.0,0.0,1,223.64,0.0,3.73,73.67,1.61,5.43,9.9,2.72,0,0,4,2022,4,17,3,34
Porto,41.14961,-8.61099,15,15,31,31,Clear,clear sky,14.96,14.44,11.59,14.98,1023,74,1.34,121,0,0.0,3.58,1,253.68,0.01,10.88,21.82,2.03,3.61,5.65,7.22,0,0,4,2022,4,17,3,34
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,15.82,15.21,13.97,15.86,1020,67,3.09,40,0,0.0,0.0,1,200.27,0.0,1.37,53.64,0.13,2.03,2.36,1.82,0,0,4,2022,4,17,3,34
Lisboa,38.7071,-9.13549,30,30,18,18,Clear,clear sky,15.7,15.13,14.92,17.19,1017,69,4.63,30,0,0.0,0.0,1,223.64,0.0,3.73,73.67,1.61,5.43,9.9,2.72,0,0,4,2022,4,17,3,44
Porto,41.14961,-8.61099,15,15,31,31,Clear,clear sky,14.67,14.12,11.73,15.02,1023,74,1.34,161,0,0.0,3.13,1,253.68,0.01,10.88,21.82,2.03,3.61,5.65,7.22,0,0,4,2022,4,17,3,44
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,15.82,15.34,13.97,15.86,1020,72,2.57,330,0,0.0,0.0,1,200.27,0.0,1.37,53.64,0.13,2.03,2.36,1.82,0,0,4,2022,4,17,3,44
Lisboa,38.7071,-9.13549,30,30,18,18,Clear,clear sky,15.42,14.79,14.69,16.97,1017,68,4.63,30,0,0.0,0.0,1,223.64,0.0,3.73,73.67,1.61,5.43,9.9,2.72,0,0,4,2022,4,17,3,54
Porto,41.14961,-8.61099,15,15,31,31,Clear,clear sky,15.09,14.56,11.73,15.12,1023,73,1.34,133,0,0.0,3.13,1,253.68,0.01,10.88,21.82,2.03,3.61,5.65,7.22,0,0,4,2022,4,17,3,54
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,15.81,15.33,13.41,15.86,1020,72,2.57,330,0,0.0,0.0,1,200.27,0.0,1.37,53.64,0.13,2.03,2.36,1.82,0,0,4,2022,4,17,3,54
Lisboa,38.7071,-9.13549,30,30,18,18,Clear,clear sky,15.95,15.32,15.64,17.19,1014,66,3.6,360,0,0.0,0.0,1,223.64,0.0,3.73,73.67,1.61,5.43,9.9,2.72,0,0,4,2022,4,17,4,4
Porto,41.14961,-8.61099,15,15,31,31,Clear,clear sky,15.23,14.66,11.73,15.58,1022,71,1.03,40,0,0.0,0.0,1,253.68,0.01,10.88,21.82,2.03,3.61,5.65,7.22,0,0,4,2022,4,17,4,4
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,15.81,15.33,13.41,15.86,1020,72,2.57,330,0,0.0,0.0,1,200.27,0.0,1.37,53.64,0.13,2.03,2.36,1.82,0,0,4,2022,4,17,4,4
Lisboa,38.7071,-9.13549,30,30,18,18,Clear,clear sky,15.95,15.32,15.64,17.19,1014,66,3.6,360,0,0.0,0.0,1,223.64,0.0,3.73,73.67,1.61,5.43,9.9,2.72,0,0,4,2022,4,17,4,15
Porto,41.14961,-8.61099,15,15,31,31,Clear,clear sky,15.23,14.66,11.73,15.58,1022,71,1.03,40,0,0.0,0.0,1,253.68,0.01,10.88,21.82,2.03,3.61,5.65,7.22,0,0,4,2022,4,17,4,15
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,15.81,15.46,13.41,15.86,1020,77,3.09,20,0,0.0,0.0,1,200.27,0.0,1.37,53.64,0.13,2.03,2.36,1.82,0,0,4,2022,4,17,4,15
Lisboa,38.7071,-9.13549,30,30,18,18,Clear,clear sky,15.98,15.41,14.92,17.19,1017,68,5.66,30,0,0.0,0.0,1,223.64,0.0,3.73,73.67,1.61,5.43,9.9,2.72,0,0,4,2022,4,17,4,25
Porto,41.14961,-8.61099,15,15,31,31,Clear,clear sky,15.51,14.97,11.73,15.68,1022,71,1.54,40,0,0.0,0.0,1,253.68,0.01,10.88,21.82,2.03,3.61,5.65,7.22,0,0,4,2022,4,17,4,25
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,15.8,15.45,12.86,15.86,1020,77,3.09,20,0,0.0,0.0,1,200.27,0.0,1.37,53.64,0.13,2.03,2.36,1.82,0,0,4,2022,4,17,4,25
Lisboa,38.7071,-9.13549,30,30,18,18,Clear,clear sky,15.93,15.33,14.92,17.25,1017,67,5.66,30,0,0.0,0.0,1,226.97,0.0,4.2,65.09,1.68,5.45,9.95,2.91,0,0,4,2022,4,17,4,35
Porto,41.14961,-8.61099,15,15,31,31,Clear,clear sky,15.51,14.97,11.73,15.68,1022,71,1.54,40,0,0.0,0.0,1,247.0,0.01,10.11,21.46,2.27,3.74,5.78,7.73,0,0,4,2022,4,17,4,35
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,15.81,15.46,13.41,15.86,1020,77,3.09,20,0,0.0,0.0,1,201.94,0.0,1.24,53.64,0.11,1.73,1.99,2.19,0,0,4,2022,4,17,4,35
Lisboa,38.7071,-9.13549,30,30,18,18,Clear,clear sky,16.0,15.41,14.92,17.25,1017,67,5.66,30,0,0.0,0.0,1,226.97,0.0,4.2,65.09,1.68,5.45,9.95,2.91,0,0,4,2022,4,17,4,45
Porto,41.14961,-8.61099,15,15,31,31,Clear,clear sky,15.51,14.97,11.73,15.68,1022,71,1.03,0,0,0.0,0.0,1,247.0,0.01,10.11,21.46,2.27,3.74,5.78,7.73,0,0,4,2022,4,17,4,45
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,14.85,14.4,14.52,14.96,1020,77,2.06,10,0,0.0,0.0,1,201.94,0.0,1.24,53.64,0.11,1.73,1.99,2.19,0,0,4,2022,4,17,4,45
Lisboa,38.7071,-9.13549,30,30,18,18,Clear,clear sky,16.0,15.38,14.92,17.25,1017,66,5.66,30,0,0.0,0.0,1,226.97,0.0,4.2,65.09,1.68,5.45,9.95,2.91,0,0,4,2022,4,17,4,55
Porto,41.14961,-8.61099,15,15,31,31,Clear,clear sky,15.51,14.97,11.73,15.68,1022,71,1.03,0,0,0.0,0.0,1,247.0,0.01,10.11,21.46,2.27,3.74,5.78,7.73,0,0,4,2022,4,17,4,55
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,14.87,14.42,14.54,14.98,1020,77,2.06,10,0,0.0,0.0,1,201.94,0.0,1.24,53.64,0.11,1.73,1.99,2.19,0,0,4,2022,4,17,4,55
Lisboa,38.7071,-9.13549,30,30,18,18,Clear,clear sky,16.0,15.35,14.92,17.25,1017,65,5.66,20,0,0.0,0.0,1,226.97,0.0,4.2,65.09,1.68,5.45,9.95,2.91,0,0,4,2022,4,17,5,5
Porto,41.14961,-8.61099,15,15,31,31,Clear,clear sky,14.82,14.24,11.73,15.58,1022,72,2.24,33,0,0.0,4.92,1,247.0,0.01,10.11,21.46,2.27,3.74,5.78,7.73,0,0,4,2022,4,17,5,5
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,14.85,14.4,14.4,14.86,1020,77,2.06,10,0,0.0,0.0,1,201.94,0.0,1.24,53.64,0.11,1.73,1.99,2.19,0,0,4,2022,4,17,5,5
Lisboa,38.7071,-9.13549,30,30,18,18,Clear,clear sky,15.7,15.05,14.92,17.25,1017,66,5.66,20,0,0.0,0.0,1,226.97,0.0,4.2,65.09,1.68,5.45,9.95,2.91,0,0,4,2022,4,17,5,15
